00008046KAMIL               Wilicki                  Poczta Wyszków 001, ul. Daszyñskiego 27                                                   wyszkowski                    MAZOWIECKIE         072000
00008047PIOTR               Markafka                 Poczta P³ock 011, ul. Walecznych 9                                                        M. P³ock                      MAZOWIECKIE         094090
00008048IGA                 Jawota                   Poczta Lipiñskie, ul. Lipiñskie 59                                                        p³ocki                        MAZOWIECKIE         095421
00008049PAWE£               Satarowski               Poczta Platerów 65                                                                        ³osicki                       MAZOWIECKIE         082100
00008050SARA                Kodnianko                Poczta Ostrówek ko³o Wêgrowa, ul. Fabryczna 136a 33                                       wêgrowski                     MAZOWIECKIE         071320
00008051MARCELINA           Jaskowski                Poczta Myszyniec, ul. Stacha Konwy 53                                                     ostro³êcki                    MAZOWIECKIE         074300
00008052LENA                Pro¿niewska              Poczta Dobre ko³o Miñska Mazowieckiego, ul. Ko¶ciuszki 28                                 miñski                        MAZOWIECKIE         053070
00008053DAWID               Dragañski                Poczta Ostrówek ko³o Wêgrowa, ul. Fabryczna 136a 62                                       wêgrowski                     MAZOWIECKIE         071320
00008054ZOFIA               Butrej                   Poczta Konopki, ul. Kwiatowa 14                                                           m³awski                       MAZOWIECKIE         065600
00008055FRANCISZEK          Chocuj                   Poczta ¯eliszew agencja pocztowa UP Kotuñ 63                                              siedlecki                     MAZOWIECKIE         081300
00008056MATYLDA             Stro¼niak                Poczta Piaseczno ko³o Warszawy 006, ul. Rubinowa 55 A 33                                  piaseczyñski                  MAZOWIECKIE         055090
00008057SARA                Stanglerska              Poczta Ostro³êka 006, ul. Sikorskiego 4                                                   M. Ostro³êka                  MAZOWIECKIE         074130
00008058FRANCISZEK          Walendziuk               Poczta Strachówka, ul. Norwida 6                                                          wo³omiñski                    MAZOWIECKIE         052820
00008059NIKODEM             Iwanusz                  Poczta Ostrów Mazowiecka 001, ul. Pocztowa 8                                              ostrowski                     MAZOWIECKIE         073001
00008060LENA                Kramicz                  Poczta Bia³obrzegi ko³o Zegrza, ul. Wojska Polskiego 13                                   legionowski                   MAZOWIECKIE         051270
00008061EMILIA              Malchrowicz              Poczta D±browa ko³o M³awy, ul. D±browa ko³o M³awy 79                                      m³awski                       MAZOWIECKIE         065221
00008062ANASTAZJA           Bryñdzio                 Poczta Siedlce 004, ul. Brzeska 131                                                       M. Siedlce                    MAZOWIECKIE         081020
00008063ALEKSANDER          Szott                    Poczta S³omczyn 82                                                                        piaseczyñski                  MAZOWIECKIE         055070
00008064STANIS£AW           Siawry¶                  Poczta Gozdowo 97                                                                         sierpecki                     MAZOWIECKIE         092130
00008065ARTUR               Wysypol                  Poczta Blichowo, ul. Blichowo 1A 15                                                       p³ocki                        MAZOWIECKIE         094520
